date,hotel_id,rooms_available,rooms_sold,adr,cancellations,no_shows,upgrades,avg_length_of_stay,group_rooms_sold,corporate_rooms_sold,direct_rooms_sold,ota_rooms_sold,market_occ,market_adr,marketing_spend,ota_commission,payroll_cost,utility_cost,nps,review_score,rain_mm,event_flag,loyalty_signups,fnb_revenue
5/12/2025,1007,120,89,4657.39,12,1,3,0.89,16,28,14,31,0.7313,4549.54,79236.18,25013.5,125270.56,115053.52,21,4.3,9.1,1,4,34155.24
5/13/2025,1007,120,104,4576.14,7,3,3,1.97,12,33,24,35,0.8841,4151.99,23067.71,23665.22,338548.6,177587.17,49,3.8,3.3,0,3,49379.23
5/14/2025,1007,120,91,4571.61,2,1,3,1.68,21,30,14,26,0.7894,4133.61,19274.55,16171.57,258611.58,155149.94,51,4.3,3.4,0,3,55621.19
5/15/2025,1007,120,87,4747.06,6,2,4,1.97,7,34,16,30,0.6896,4649.58,54012.49,21675.31,330601.35,166669.27,67,4.3,3.3,1,5,40451.6
5/16/2025,1007,120,114,4630.46,3,1,1,1.37,32,42,24,16,0.9389,4585.4,57315.46,10892.23,167742.43,116087.99,25,4.3,4.8,0,3,67369.89
5/17/2025,1007,120,113,4550.59,5,1,2,1.77,8,32,29,44,0.9192,4699.73,52381.33,24991.28,343718.41,189043.99,19,3.9,0,1,3,55876.9
5/18/2025,1007,120,103,4195.66,8,3,5,2.21,15,31,10,47,0.8822,3981.05,26143.38,25965.27,351706.04,88660.86,47,4.2,0,1,2,72980.85
5/19/2025,1007,120,93,4410.68,8,1,3,2.05,19,43,15,16,0.7405,4559.08,74378.42,10313.2,303824.53,77004.72,51,4.1,11,0,3,56984.34
5/20/2025,1007,120,99,4496.35,9,0,0,1.55,12,23,21,43,0.8445,4494.15,40906.14,34370.96,189626.95,68399.16,38,3.6,0.4,0,2,52402.71
5/21/2025,1007,120,88,4613.89,5,2,2,1.66,14,22,28,24,0.7354,4607.17,36219.7,18756.48,358363.12,105398.1,57,3.9,0.7,0,2,28641.08
5/22/2025,1007,120,84,4505.01,6,3,2,2.14,22,24,20,18,0.706,4611.61,63411.26,11494.19,339809.42,174930.09,12,4.2,0.7,0,1,47232.91
5/23/2025,1007,120,103,4513.68,5,0,3,2.02,26,40,28,9,0.8374,4108.15,63764.22,4966.46,220214.12,78751.97,29,3.7,0,0,2,40934.57
5/24/2025,1007,120,107,4513.55,7,2,0,1.34,11,31,22,43,0.8815,4188.66,46581.22,25438.13,295011.5,70558.11,31,3.7,0,0,1,46814.65
5/25/2025,1007,120,101,4569.49,6,0,1,1.56,13,25,13,50,0.8592,4442.17,68894.27,35045.04,173790.96,198485.97,48,4.1,0.8,0,2,31924.43
5/26/2025,1007,120,92,4465.15,2,2,0,1.95,14,28,27,23,0.76,4486.65,63337.38,16728.84,335925.4,92515.09,45,4.6,8.1,0,1,43422.9
5/27/2025,1007,120,92,4385.01,9,1,1,1.47,19,14,12,47,0.7722,4429.4,55472.34,34438.06,233808.23,193014.53,40,4.1,0.6,0,4,67139.09
5/28/2025,1007,120,94,4676.75,5,1,1,1.69,21,32,18,23,0.7948,4372.03,49924.84,19193.32,355788.27,180273.04,25,4.5,0,0,2,59729.24
5/29/2025,1007,120,96,4190.78,10,0,3,2.1,13,25,18,40,0.8358,4215.05,24522.24,22461.54,343087.94,86631.74,44,3.6,0,0,2,32559.58
5/30/2025,1007,120,110,4547.37,6,2,5,1.43,17,43,25,25,0.8759,4198.38,14607.96,17901.02,287692.33,197776.95,24,3.7,7.8,0,2,44959.53
5/31/2025,1007,120,114,4326.75,5,2,1,1.66,9,29,16,60,0.94,4148.16,23810.87,43944.91,132524.08,169434.91,45,4.1,5.9,1,0,51197.77
6/1/2025,1007,120,114,4363.64,7,1,5,1.78,19,47,26,22,0.94,4401.95,20912.33,12838.1,179879.68,129026.81,36,4.3,7.8,0,2,38632.61
6/2/2025,1007,120,96,4244.07,11,0,0,1.77,19,38,16,23,0.8276,4045,55384.11,12650.3,302511.84,130505.1,51,4.2,1.6,0,4,71390.5
6/3/2025,1007,120,88,4211.34,6,0,2,1.55,4,25,17,42,0.7603,4253.75,29372.33,23276.65,365508.08,72012.41,34,4.8,8.3,1,2,66678.78
6/4/2025,1007,120,94,4595.31,5,0,1,1.58,16,32,29,17,0.7759,4722.46,40769.07,10276.79,126366.39,82961.47,22,3.4,13.1,0,1,58063.96
6/5/2025,1007,120,86,4366.89,12,0,0,1.77,29,28,14,15,0.6914,4032.47,32169.36,11720.55,271953.41,98112.47,39,4.3,8.6,0,2,67899.32
6/6/2025,1007,120,103,4392.2,4,1,2,2.18,28,21,20,34,0.8426,4098.13,70797.72,22769.83,321139.11,171371.46,44,4.5,6.2,0,2,53063
6/7/2025,1007,120,95,4191.97,3,1,1,2.23,15,39,15,26,0.7667,3987.12,60522.85,13211.26,348977.59,139593.96,47,4.2,6.2,0,5,59685.2
6/8/2025,1007,120,101,4744.45,6,1,2,2.16,16,42,18,25,0.8094,4593.45,23446.8,15550.77,145919.41,120486.18,35,4.5,7,0,5,73877.49
6/9/2025,1007,120,89,4713.74,4,2,2,1.89,19,34,14,22,0.7663,4738.79,29291.27,13752.99,267353.01,122545.08,50,4.9,8.3,0,3,30091.74
6/10/2025,1007,120,86,4216.88,8,1,2,1.58,21,20,26,19,0.7005,4231.12,62172.57,14275.53,247751.01,144071.5,53,4.5,13.3,0,5,65301.67
6/11/2025,1007,120,84,4446.77,4,3,0,1.89,13,32,26,13,0.7195,4530.21,46411.63,8466.58,376469.75,195527.2,47,4.4,7,0,1,53016.34
6/12/2025,1007,120,92,4523.37,7,2,0,1.71,20,26,14,32,0.8048,4266.56,36938.1,17915.7,215239.85,125843.23,33,3.9,0,0,0,34841.12
6/13/2025,1007,120,96,4343.96,10,0,0,2.19,15,19,20,42,0.7819,4452.43,69973.16,27893.32,253776.74,187296.99,46,4.1,5.5,0,4,64405.29
6/14/2025,1007,120,108,4353.86,10,2,4,1.79,21,42,26,19,0.8746,4396.01,66379.15,11270.15,297694.93,133207.26,43,4.7,0,0,3,82682.06
6/15/2025,1007,120,108,4650.24,9,0,0,1.35,7,37,23,41,0.8951,4852.23,63736.34,32954.71,241533.83,142172.32,60,4.7,8.4,0,3,59799.3
6/16/2025,1007,120,80,4314.75,6,0,1,2.46,23,19,20,18,0.6527,4389.24,79556.95,11465.36,220479.79,124856.55,51,4,14.4,0,2,52423.97
6/17/2025,1007,120,83,4621.34,2,1,1,1.74,13,32,20,18,0.7171,4301.45,22262.16,14136.34,344563.01,167844.93,57,3.5,6.6,1,1,51289.22
6/18/2025,1007,120,96,4600.53,4,2,1,1.31,15,27,36,18,0.7866,4383.01,14570.11,13288.12,272083.1,99022.51,14,3.7,14.7,0,2,61625.71
6/19/2025,1007,120,83,4307.26,5,1,0,1.7,11,28,4,40,0.6778,4296.65,35707.21,24146.09,323482.33,137275.34,45,4,5.8,0,5,36433.98
6/20/2025,1007,120,97,4255.58,4,1,2,0.99,22,27,15,33,0.7814,3930.12,69970.76,17220.75,177137.24,175066.34,28,4.7,8.7,0,2,57448.73
6/21/2025,1007,120,103,4252.73,4,0,5,2,31,29,30,13,0.8718,3953.48,31382.72,6773.13,193167.6,182286.54,36,4.5,10.8,0,2,77828.94
6/22/2025,1007,120,98,4702.75,3,0,2,1.51,6,25,32,35,0.8365,4793.17,62367.18,24094.15,338383.69,189986.66,13,4,6.3,1,3,52491.49
6/23/2025,1007,120,85,4640.88,2,1,4,1.73,18,28,8,31,0.7175,4516.57,17806.64,22201.21,232360.42,99265.45,34,4.5,2,0,2,44951.58
6/24/2025,1007,120,96,4384.6,4,1,2,1.52,16,34,22,24,0.7977,3961.03,33139.26,12809.79,323231.14,100356.59,52,4.1,3.1,0,1,65073.41
6/25/2025,1007,120,88,4422.16,2,1,1,1.46,24,34,17,13,0.7149,4458.36,79894.65,8436.24,278963.75,74586.54,34,4.5,9.2,0,1,62241.75
6/26/2025,1007,120,88,4614.29,9,0,2,1.79,25,25,15,23,0.699,4599.31,76239.99,17864.88,298491.87,162492.77,26,4.2,10.2,0,3,56084.35
6/27/2025,1007,120,107,4315.93,5,1,1,1.45,27,32,29,19,0.914,4306.14,32329.95,10668.11,257715.11,178511.44,52,4.2,10.2,0,3,39171.84
6/28/2025,1007,120,106,4285.5,4,1,4,1.67,16,33,35,22,0.9257,4356.15,33964.61,16794.94,151993.05,130825.41,29,4.3,3.7,0,1,57561.91
6/29/2025,1007,120,103,4434.44,4,3,0,1.98,17,26,16,44,0.8771,4416.89,30463.93,32102.46,204980.64,115540.68,49,3.9,9.4,1,2,51433.31
6/30/2025,1007,120,92,4678.46,2,0,4,2,6,36,12,38,0.7381,4459.01,62334.86,31437.84,261909.5,95237.55,37,4.2,12.1,0,2,58043
4/1/2025,1008,180,137,6990.21,7,0,2,1.88,22,28,31,56,0.738,6300.65,67961.27,69954.42,222484.19,192452.58,49,3.9,0,0,5,50920.65
4/2/2025,1008,180,142,6416.57,9,1,1,1.95,19,46,24,53,0.798,6697.54,40847.79,59169.57,364962.66,120517.22,29,3.8,6.1,0,4,96335.98
4/3/2025,1008,180,137,6538.38,6,2,3,1.76,35,39,38,25,0.7779,6686.26,37286.42,27148.83,363884.35,152422.74,46,4.2,2.6,0,5,76766.07
4/4/2025,1008,180,155,6511.41,11,6,3,1.76,23,63,29,40,0.8368,6379.31,26868.01,42954.31,360292.86,181309.71,76,4.8,2,1,3,89544.31
4/5/2025,1008,180,171,6815.59,8,1,3,1.27,40,43,40,48,0.94,6608.47,49564.7,51874.1,200702.92,145086.68,17,3.6,7.8,0,1,100023.21
4/6/2025,1008,180,158,6533.14,6,1,1,1.83,20,49,32,57,0.8474,6663.21,62321.03,46086.62,219527.05,154544.98,39,3.7,8.1,1,5,61916.94
4/7/2025,1008,180,137,6902.96,5,2,4,1.83,24,26,20,67,0.7455,6218.88,43196.47,60560.3,191691.48,182414.42,68,3.6,8.8,0,5,69025.56
4/8/2025,1008,180,166,6878.25,2,0,2,1.88,22,65,15,64,0.8926,6618.14,60044.62,69073.67,133713.06,152985.32,40,3.8,5.5,0,7,57926.71
4/9/2025,1008,180,137,6415.38,8,0,5,1.32,34,65,35,3,0.7787,6160.62,50902.85,2421.57,205682.45,192564.25,44,4,1.6,0,4,74107.45
4/10/2025,1008,180,145,6830.78,6,0,3,1.93,34,63,30,18,0.8315,6438.13,22565.1,20812.33,318320.34,94829.84,42,3.7,9.2,0,3,95769.83
4/11/2025,1008,180,164,6428.76,14,0,0,1.82,47,45,55,17,0.94,6552.5,14801.51,15927.55,345759.19,167105.59,30,4.3,0,0,5,74242.23
4/12/2025,1008,180,163,6430.42,4,3,1,2.12,35,66,45,17,0.8818,5896.16,27465,18035.28,120435.19,91300.16,38,4.7,0,0,6,103556.98
4/13/2025,1008,180,150,7014.51,11,0,4,2.3,37,58,49,6,0.8623,6420.27,44659.13,5810.6,369237.25,70074.87,39,4.1,1.3,1,2,45321.53
4/14/2025,1008,180,145,7216.3,11,1,4,1.87,19,40,27,59,0.8154,7083.58,37420.91,51334.96,355739.66,185770.26,49,4.5,0.2,0,5,114622.11
4/15/2025,1008,180,152,6816.23,5,2,1,1.65,32,51,30,39,0.8365,6717.63,26950.92,36579.54,204317.21,173935.92,51,4.1,8.2,0,6,87280.3
4/16/2025,1008,180,135,6828.74,9,1,3,2.34,24,42,30,39,0.7753,6478.73,22586.25,37596.96,337179.07,116658.81,62,4.4,0,1,3,80036.87
4/17/2025,1008,180,144,6713.09,2,1,1,1.9,36,55,30,23,0.7622,6609,73979.11,27082.19,272010.5,113372.2,54,4.7,0.3,0,5,77649.42
4/18/2025,1008,180,160,6461.05,7,6,3,1.7,35,44,48,33,0.9075,6376.64,14339.58,34709.4,128807.06,112995.83,47,4.5,0,0,3,88780.78
4/19/2025,1008,180,171,7140.84,1,0,3,1.99,41,48,28,54,0.94,7292.02,41363.56,62587.84,201013.21,194814.11,19,3.6,0,1,6,124258.92
4/20/2025,1008,180,151,6477.08,6,3,4,1.83,19,49,23,60,0.8409,5992.48,55202.23,56596.68,193842.75,106425.25,42,4.3,0,0,3,88917.98
4/21/2025,1008,180,155,7063.48,10,1,5,1.57,29,46,35,45,0.8444,6418.02,14363.34,44288.43,163632.12,117496.03,40,4.6,3.9,0,8,79652.34
4/22/2025,1008,180,155,7104.68,9,1,3,1.59,27,58,38,32,0.8833,7143.82,60473.06,37042.88,218648.94,119298.74,39,3.8,4.8,0,7,73189.64
4/23/2025,1008,180,147,6889.08,16,0,3,1.77,30,43,34,40,0.8493,6754.69,55024.91,33687.58,254510.27,90851.74,41,4.9,0,0,5,82647.85
4/24/2025,1008,180,148,7035.89,10,1,4,1.36,30,62,45,11,0.8202,6398.23,69634.73,13705.78,246570.09,82201.34,35,3.8,0,0,2,61173.45
4/25/2025,1008,180,163,7013.32,11,4,1,1.71,27,54,18,64,0.9194,6515.4,45498.66,60492.37,360472.63,108161.45,38,4.6,1.3,0,7,84159.54
4/26/2025,1008,180,169,6862.22,8,2,2,1.83,34,59,54,22,0.94,6280.47,67711.56,24659.15,302689.83,113981.9,40,4.4,0,0,3,56231.75
4/27/2025,1008,180,149,6861.66,4,6,2,1.66,31,65,51,2,0.842,7143.28,31080.6,1966.92,129993.08,80590.23,38,3.6,0,0,5,114278.04
4/28/2025,1008,180,132,6976.16,5,4,3,1.57,28,49,31,24,0.7452,6705.74,56021.57,22035.86,150255.32,175992.36,55,3.7,0,0,3,61531.39
4/29/2025,1008,180,136,7212.71,10,1,3,2.18,28,39,21,48,0.7325,6801.62,43348.33,57353.66,162269.69,66528.88,60,4.5,0.3,0,3,83950
4/30/2025,1008,180,143,6412.58,11,2,6,2.08,12,37,21,73,0.8094,6295.55,33415.45,80216.45,197074.66,64647.64,57,4,0,0,8,105192.38
5/1/2025,1008,180,132,6868.4,11,1,1,2.09,16,43,23,50,0.7341,6565.26,42068.35,52932.82,247305.1,165747.16,33,4.5,0,0,3,46148.06
5/2/2025,1008,180,164,6980.31,5,0,6,1.8,25,56,35,48,0.8888,6920.79,66141.58,57238.4,143480.01,157618.39,60,4.2,2.6,0,5,109209.23
5/3/2025,1008,180,163,6761.99,13,1,2,2.34,33,30,29,71,0.94,6641.41,56319.52,74298.36,198060.05,120590.08,31,4.2,0,0,6,84214.37
5/4/2025,1008,180,155,6929.29,13,7,3,1.9,28,60,25,42,0.8731,7012.17,23769.63,48015.5,120175.43,111206.58,53,3.7,0,0,5,68184.1
5/5/2025,1008,180,138,7030.8,10,3,2,1.69,23,51,29,35,0.7288,7016.31,22308.71,43859.16,235032.38,158264.58,46,4.3,1.4,0,4,86535.25
5/6/2025,1008,180,137,7131.4,12,1,4,1.93,31,65,18,23,0.7816,6461.52,19705.36,27764.04,213188.77,126189.34,42,4.4,0,0,4,88770.54
5/7/2025,1008,180,137,6755.41,11,5,0,1.72,28,32,31,46,0.7697,6374.66,19933.75,41569.54,210969.3,190057.54,33,3.7,8.8,0,4,74915.15
5/8/2025,1008,180,149,6683.26,5,1,1,1.76,30,54,21,44,0.8509,6154.39,58256.21,45847.36,314098.03,80673.33,5,4.2,2.7,0,7,95651.75
5/9/2025,1008,180,167,6668.5,11,3,2,1.35,52,52,24,39,0.94,6576.97,46229.88,44348.45,324218.55,105611.64,33,4.6,0,0,6,107080.26
5/10/2025,1008,180,166,6781.68,2,0,5,2.57,37,45,26,58,0.94,7057.71,30915.69,58572.64,309880.89,167239.02,47,4.4,6.5,0,11,56226.62
5/11/2025,1008,180,161,6596.5,7,4,8,1.86,37,65,21,38,0.9041,6882.49,34851.04,38037.47,256498.12,170072.76,48,3.9,0,0,4,68216.92
5/12/2025,1008,180,163,7191.35,16,3,2,2,40,51,42,30,0.8925,6812.35,29574.67,26351.35,212311.95,65165.84,41,4.4,6.4,0,4,93948.6
5/13/2025,1008,180,137,6410.47,10,4,3,1.92,20,38,28,51,0.7834,6658.85,19769.68,50272.25,265121.82,167847.77,39,4.2,0,0,5,74771.9
5/14/2025,1008,180,141,6638.26,9,0,0,1.63,30,40,25,46,0.7913,6797.32,17174.63,45862.06,184821.87,108320.15,55,4,0.3,0,5,98248.29
5/15/2025,1008,180,139,6535.45,4,0,0,2.14,20,30,28,61,0.746,6471.01,36226.18,59636.22,142208.95,163034.31,32,4.2,6,0,3,96424.09
5/16/2025,1008,180,158,7003.44,10,5,3,2.03,27,39,27,65,0.8594,7221.39,21051.93,68775.7,321365.03,89183.45,46,4.4,4.5,0,2,79190.85
5/17/2025,1008,180,171,7025.66,5,0,9,1.74,30,64,49,28,0.94,6451.82,37109.54,33483.25,257481.94,120729.12,59,4.5,1.9,0,1,117405.44
5/18/2025,1008,180,158,6447.33,11,1,5,1.36,10,30,35,83,0.8594,6597.45,42470.48,95903.19,203660.38,190402.74,36,4.1,4.2,0,7,65247.31
5/19/2025,1008,180,133,6919.36,12,6,1,2.06,15,41,27,50,0.7219,6598.41,37242,50324.52,367558.27,121198.07,47,3.7,11.2,0,3,58795.82
5/20/2025,1008,180,145,6945.95,7,4,3,2.4,27,54,34,30,0.8231,7153.59,70574.94,30211.44,287923.96,78985.09,38,4.4,0,0,4,44778.19
5/21/2025,1008,180,140,6653.72,17,0,4,2.24,24,47,31,38,0.7635,6153.64,29465.84,41525.75,369869.6,198329.7,41,4.4,7.1,0,3,71009.89
5/22/2025,1008,180,150,7196.32,4,2,3,1.68,27,48,28,47,0.8182,7355.26,10807.1,45001.97,227798.46,68975.12,31,4.1,0,0,5,89900.72
5/23/2025,1008,180,157,6601.07,11,0,0,1.58,35,73,52,0,0.8487,6522.65,54752.04,0,195671.63,142920.85,62,4.2,0,0,3,111245.57
5/24/2025,1008,180,155,7195.54,7,0,6,1.99,55,76,47,0,0.8436,7510.73,10348.63,0,264581.39,110941.15,44,4.1,7.1,0,2,121195.84
5/25/2025,1008,180,161,7246.33,15,2,3,1.89,8,64,49,40,0.8974,7283.29,73198.86,46330.39,260877.18,119010.36,46,4.2,11.7,1,7,83539.55
5/26/2025,1008,180,141,6517.11,6,1,2,1.8,20,43,34,44,0.8072,6375.12,50781.08,35977.52,357166.21,82012.82,21,3.9,6.8,0,7,48250.44
5/27/2025,1008,180,142,7001.56,7,0,2,1.57,13,58,22,49,0.7749,6968.26,29471.18,54200.43,285287.92,113333.71,30,4.3,0,0,3,101445.39
5/28/2025,1008,180,149,7263.93,9,1,4,1.85,29,49,51,20,0.8639,7428.15,68687.81,23463.17,220221.31,155821.38,59,4,9.7,0,7,75981.53
5/29/2025,1008,180,127,6548.76,12,2,1,1.79,13,42,31,41,0.7304,6381.25,77884.54,43864.39,210585.41,130596.94,33,4.1,0.4,0,5,39765.64
5/30/2025,1008,180,164,6846.83,12,0,2,1.85,30,43,45,46,0.8783,6994.89,70993.46,42470.13,164160.97,179222.12,46,4.2,3.5,0,4,58648.72
5/31/2025,1008,180,171,6527.89,11,1,2,1.8,32,32,30,77,0.9109,6821.98,58332.92,68309.17,143743.85,187843.66,43,4,1.2,0,3,60743.18
6/1/2025,1008,180,154,6747.64,9,5,2,1.85,31,55,36,32,0.8306,6271.24,21844.82,31206.12,213703.35,150396.81,30,3.9,15.2,0,2,54945.91
6/2/2025,1008,180,137,7037.27,5,5,0,1.18,31,26,32,48,0.7692,6922.44,52219.11,45053.42,327296.47,172854.96,40,4.3,9.4,0,8,74422.1
6/3/2025,1008,180,119,7022.98,11,4,3,1.7,18,44,16,41,0.6773,7260.46,70241.94,40286.77,365775.7,150815.11,37,4.5,0,1,3,88790.86
6/4/2025,1008,180,127,6517.39,7,2,2,1.81,26,37,38,26,0.7412,6378.21,78597.46,28932.12,193099.04,172123.44,48,4.1,8.8,0,4,88153.66
6/5/2025,1008,180,137,6807.42,10,4,2,1.56,19,38,24,56,0.7613,6146.73,57464.3,55446.85,254616.19,143733.94,39,4.8,5.3,0,2,42469.16
6/6/2025,1008,180,159,6933.09,17,3,2,1.39,18,51,33,57,0.895,6548.6,36420.23,64656.82,306621.01,80135.52,42,4,8.8,0,4,118909.92
6/7/2025,1008,180,167,6671.68,8,3,3,1.96,38,73,21,35,0.9276,6658.64,17411.71,28571.87,373900.27,199353.97,46,3.7,4.2,0,7,55845.23
6/8/2025,1008,180,171,6689.08,17,0,5,1.5,33,73,49,16,0.94,7016.57,54178.18,13540.84,207474.39,173632.18,42,4,0,0,7,86740.69
6/9/2025,1008,180,127,7142.05,3,1,1,1.81,29,47,26,25,0.7009,6438.97,17162.35,23162.1,131446.71,159962.42,39,4,9.5,1,3,98923.06
6/10/2025,1008,180,135,7261.61,10,1,3,1.35,16,40,34,45,0.7566,6661.12,46614.9,48267.81,201972.36,127786.19,54,3.7,15.6,0,1,96880.98
6/11/2025,1008,180,123,6509.71,11,2,1,2.23,29,24,25,45,0.7054,6822.29,46979.2,50779.36,283314.25,192737.16,50,4.3,10.1,1,5,73140.29
6/12/2025,1008,180,154,6928.73,8,3,3,2.22,20,62,15,57,0.8308,6803.43,63126.34,66321.8,213068.18,75691.93,36,3.5,8.4,0,2,48696.94
6/13/2025,1008,180,151,6768.54,6,2,2,1.71,39,31,24,57,0.8365,6260.33,75927.76,56498.03,127124.55,83064.08,33,4,21.3,0,5,45387
6/14/2025,1008,180,160,6838.9,8,0,1,2.12,37,54,34,35,0.8708,6913.79,70910.39,32248.27,289322.25,149977.3,57,3.4,11,1,4,127771.21
6/15/2025,1008,180,148,7210.48,10,0,1,1.91,34,35,21,58,0.8308,7125.51,50127.83,64715.36,201168.59,120817.43,47,4.5,7.2,0,3,46757.65
6/16/2025,1008,180,127,7091.13,13,2,1,1.3,14,60,18,35,0.6992,6968.58,36182.06,30712.55,342327.52,156749.46,60,4.3,0,0,4,65883.87
6/17/2025,1008,180,129,6526.85,3,1,1,1.83,27,40,24,38,0.7378,6354.18,17646.51,35213.76,133455.86,115885.08,49,4.5,7.6,1,3,84620.4
6/18/2025,1008,180,143,6711.1,7,1,0,1.71,34,48,34,27,0.8274,6356.98,66802.29,21978.03,177974.11,125401.85,56,3.7,11.2,0,6,80251.54
6/19/2025,1008,180,147,6607.77,4,4,2,1.79,18,39,34,56,0.8503,6726.38,54609.36,48865.97,317377.87,89322.42,53,4.6,6.6,0,10,66100.02
6/20/2025,1008,180,155,6638.52,7,1,3,1.8,21,43,36,55,0.8479,6234.12,13799.84,51927.18,308287.17,76337.63,41,3.7,14.1,0,4,60135.9
6/21/2025,1008,180,155,6616.66,5,3,4,1.41,8,36,47,64,0.861,6518.55,14203.62,68252,264274.28,120362.97,44,4.4,15.9,1,1,52702.28
6/22/2025,1008,180,159,6623.45,3,2,3,2.17,35,48,46,30,0.8631,5971.64,47474.07,34232.99,373599.34,160055.39,19,4.2,16.2,0,3,60340.2
6/23/2025,1008,180,146,7187.67,5,4,3,1.48,45,45,40,16,0.8404,6537.93,31740.85,19911.93,266931.79,97756.4,65,4.4,3.1,0,5,107356.6
6/24/2025,1008,180,132,6907.48,5,4,2,1.97,19,58,17,38,0.7081,6487.63,25200.44,40398.9,229929.2,140170.7,44,4.4,2.1,0,1,48742.86
6/25/2025,1008,180,142,6501.06,10,1,2,1.3,29,39,45,29,0.7486,6567.47,33470.05,32566.66,306676.77,68686.67,44,4,13.7,0,6,54532.98
6/26/2025,1008,180,154,6647.44,5,8,0,1.85,36,66,32,20,0.839,6147.28,14845.31,18971.58,306642.68,80684.43,47,3.9,13.5,0,4,59617.23
6/27/2025,1008,180,158,6560.51,8,1,4,1.9,24,82,45,7,0.8689,6141.31,38937.95,8156.83,309100.6,85766.51,27,4.5,8.7,0,3,67374.28
6/28/2025,1008,180,151,7081.01,13,3,1,1.86,38,62,32,19,0.7982,6461.59,53686.27,22411.68,265345.27,145957.03,30,4.3,0,0,5,74544.7
6/29/2025,1008,180,160,6872.89,4,4,3,1.8,29,46,36,49,0.9222,6582.51,18432.58,60110.74,365614.69,148800.73,33,3.7,0,0,8,116859.54
6/30/2025,1008,180,136,6427.27,4,0,4,1.68,25,66,23,22,0.7187,6359.9,70029.09,17444.8,329842.38,64515.72,30,4.5,12.3,0,6,72925.24
4/1/2025,1009,150,110,6650.35,6,4,1,1.69,20,27,20,43,0.7698,6394.13,67265.58,49356.53,331268.27,90199.05,41,4,3.8,0,4,50981
4/2/2025,1009,150,110,6993.28,6,2,1,2.07,27,40,22,21,0.7394,6889.59,14867.48,19056.87,263680.31,125518.48,28,3.5,5.8,0,3,35679.74
4/3/2025,1009,150,113,6684.28,5,1,2,1.62,23,16,22,52,0.7555,6965.43,58094.07,57578.18,228143.61,100230.38,41,4.6,2.4,0,4,54380.48
4/4/2025,1009,150,129,7028.21,7,3,4,1.55,15,50,26,38,0.8942,6669.06,24711.08,33523.31,243342.16,100387.35,25,3.9,13.1,0,2,49723.3
4/5/2025,1009,150,139,6798.29,8,5,2,2.22,25,59,21,34,0.8924,6877.18,58119.11,30025.64,229694,189983.89,11,4.7,5.7,0,3,79615.07
4/6/2025,1009,150,124,7393.89,2,2,2,1.9,19,39,27,39,0.8512,6863.52,70180.76,48714.44,304080.78,89269.69,51,4.1,0,1,2,59158.15
4/7/2025,1009,150,107,6793.25,5,4,3,1.74,21,39,25,22,0.7238,6794.74,20743.47,26777.64,128797.04,164371.95,37,4.3,5.6,0,3,76677.05
4/8/2025,1009,150,114,6942.06,7,2,6,2.19,25,18,20,51,0.7358,7124.7,47037.59,50750.6,125170.6,68435.54,54,3.6,0,0,3,86078.44
4/9/2025,1009,150,112,7366.05,7,1,1,2.13,13,36,25,38,0.7232,6945.81,50046.71,42881.59,283815.45,176949.47,28,3.9,4.4,0,0,63283.28
4/10/2025,1009,150,108,6562.5,2,2,2,2.27,24,28,23,33,0.7503,6077.2,40380.03,31512.85,263744.81,169554.53,31,3.7,0,0,2,77195.38
4/11/2025,1009,150,140,6838.01,4,2,2,1.58,26,38,48,28,0.94,6759.97,55942.84,32443.46,188719.74,68344.61,38,4.5,1.7,0,4,71333.48
4/12/2025,1009,150,127,7180.93,5,0,3,1.95,14,52,29,32,0.8206,6749.31,41083.17,40549.74,325153.25,128903.47,42,4.6,1.7,0,6,92564.54
4/13/2025,1009,150,142,7256.11,7,8,3,1.62,47,48,9,38,0.9307,6947.76,29410.29,35289.19,182424.79,102138.16,57,4.3,3,0,5,87064.8
4/14/2025,1009,150,116,6995.84,8,0,8,1.96,7,29,18,62,0.7903,7089.3,60225.63,64274.88,237208.33,179192.36,47,4.7,0,1,3,76983.8
4/15/2025,1009,150,121,6643.97,3,2,0,1.96,18,37,37,29,0.8134,5985.71,72929.17,25540.32,125649.64,186671.29,56,4.1,6,0,5,49936.22
4/16/2025,1009,150,119,6557.55,4,0,1,0.92,34,47,17,21,0.8195,6209.05,28568.06,21874.47,299498.77,157712.72,57,4.1,2.8,0,5,76010.25
4/17/2025,1009,150,120,6726.53,7,2,2,1.62,27,34,19,40,0.8262,6774.74,11361.32,41432.29,181308.59,172491.95,41,3.7,0,0,2,74677.91
4/18/2025,1009,150,133,7101.7,7,3,3,1.68,41,49,34,9,0.8435,6423.96,50231.08,10887.13,368931.11,120422.82,55,4.1,0,0,5,93204.26
4/19/2025,1009,150,131,7045.43,5,2,2,1.96,29,34,26,42,0.8403,6648.32,27012.23,36835.94,368814.5,103672.1,44,3.9,0,0,3,65426.53
4/20/2025,1009,150,130,6701.13,3,2,2,1.66,29,51,34,16,0.9086,6171.28,39210.48,17429.92,357803.65,117096.32,49,4,0,0,9,96647.56
4/21/2025,1009,150,120,7175.44,8,3,1,1.63,9,37,39,35,0.7654,6991.8,56035.89,35180.06,167391.65,115147.73,39,4.4,0,0,3,37731.38
4/22/2025,1009,150,112,6902.92,1,3,2,1.13,34,49,23,6,0.7103,7024.22,26899.86,6626,256432.33,66900.69,42,3.8,4.9,0,6,87726.49
